axis,variant,metric,layer,offset,n_pairs,pair_coverage,error_mean,error_ci_low,error_ci_high,control_mean,control_ci_low,control_ci_high,paired_difference,difference_ci_low,difference_ci_high,paired_effect_dz,matched_event_auroc,sign_flip_p,bh_q
token,raw,delta_norm,10,-22,162,0.7902439024390244,5.693496000619582,5.573620096548104,5.810720887375467,5.5928458534641035,5.4778629704757975,5.709235879300554,0.10065014715547915,-0.05616160907127239,0.24691162558249483,0.09924162751402231,0.5492303002591068,nan,nan
token,raw,delta_norm,10,-21,163,0.7951219512195122,5.639266047741007,5.52470752439616,5.754879258161673,5.686400404737039,5.589335802435143,5.78491010285594,-0.04713435699603309,-0.19809022677456675,0.1062048354397522,-0.04633697606569458,0.48360871692574053,nan,nan
token,raw,delta_norm,10,-20,165,0.8048780487804879,5.717200787862142,5.601908099651337,5.834783243266019,5.680620192036484,5.576161268118656,5.788466915975917,0.0365805958256577,-0.11177711248397827,0.17934956449450862,0.03649705796710646,0.5068503213957759,nan,nan
token,raw,delta_norm,10,-19,165,0.8048780487804879,5.835540985338616,5.728579745148168,5.950295521851742,5.795411976900968,5.6800170004006585,5.91217441183148,0.04012900843764797,-0.11121611284487175,0.19693919774257765,0.03921128813798141,0.5120661157024793,nan,nan
token,raw,delta_norm,10,-18,166,0.8097560975609757,5.813827503158386,5.696996477425817,5.924153452249895,5.725038808512401,5.598212937849113,5.846166127991964,0.08878869464598506,-0.07982794728623815,0.261763777072171,0.08124487417021023,0.5290317898098418,nan,nan
token,raw,delta_norm,10,-17,167,0.8146341463414634,5.799350081803556,5.688481452793418,5.916598065027934,5.752682167612864,5.637182599948551,5.875071199211532,0.0466679141906921,-0.10827126081832154,0.199729888453455,0.04506665670168014,0.5167987378536341,nan,nan
token,raw,delta_norm,10,-16,168,0.8195121951219512,5.642008604038329,5.53104031834574,5.760085406863973,5.784237387634459,5.667250435621965,5.900179652585869,-0.14222878359612964,-0.3010474912822247,0.018527824431657777,-0.1330365462090484,0.44380668934240364,nan,nan
token,raw,delta_norm,10,-15,169,0.824390243902439,5.685128568897586,5.577236937912258,5.797303187071218,5.752315089547422,5.63449325829568,5.8734435717029685,-0.06718652064983661,-0.2352174765964937,0.10115399120827397,-0.060281738734669986,0.48006022198102305,nan,nan
token,raw,delta_norm,10,-14,169,0.824390243902439,5.790807880593475,5.667730283172879,5.905220516581507,5.75815951471498,5.647769680848488,5.859735619245901,0.03264836587849453,-0.12500966995425478,0.2000498770609409,0.03003459738274194,0.5193795735443437,nan,nan
token,raw,delta_norm,10,-13,169,0.824390243902439,5.698800290124656,5.585573124462331,5.816088029266109,5.7952653924389,5.6806481201973185,5.913490186640496,-0.09646510231424366,-0.2509134641765843,0.06756651408573577,-0.09130301384754527,0.4604880781485242,nan,nan
token,raw,delta_norm,10,-12,169,0.824390243902439,5.792761782922688,5.678839340224068,5.912034424451681,5.799066207818026,5.684878413282203,5.920363865448879,-0.006304424895337347,-0.17217515008689385,0.159083774456611,-0.005631154892337875,0.5038689121529358,nan,nan
token,raw,delta_norm,10,-11,169,0.824390243902439,5.656664701608511,5.533782896628747,5.777849304182289,5.709728695231782,5.588999403016807,5.831758910734978,-0.05306399362327079,-0.21109643694917124,0.10932340812400945,-0.051505152948894475,0.4680158257764084,nan,nan
token,raw,delta_norm,10,-10,169,0.824390243902439,5.8013488371696695,5.682391924371381,5.925454086664866,5.710185000176966,5.606201900815117,5.816012503762217,0.09116383699270394,-0.07251503615689701,0.2656621189865133,0.08449696759674359,0.5349602604950807,nan,nan
token,raw,delta_norm,10,-9,169,0.824390243902439,5.795711170286822,5.688132525901117,5.907945477821418,5.813108923872547,5.708490505162076,5.925943838985714,-0.01739775358572514,-0.18435754853592823,0.14235179925105979,-0.015691179863445624,0.4993522635762053,nan,nan
token,raw,delta_norm,10,-8,170,0.8292682926829268,5.874527684380026,5.754126949590796,5.990356204229243,5.898588705062866,5.782129443322911,6.018135247791514,-0.024061020682839787,-0.2009705297385945,0.14606706170474776,-0.021119516858955655,0.4913494809688581,nan,nan
token,raw,delta_norm,10,-7,170,0.8292682926829268,5.9163362138411575,5.795367425119176,6.039521918927922,5.818128023428075,5.691657380251324,5.944029698091394,0.09820819041308235,-0.06924724799745223,0.26443142498240746,0.08780754020192921,0.5370242214532872,nan,nan
token,raw,delta_norm,10,-6,170,0.8292682926829268,5.821129944745232,5.707582994208616,5.938260608560899,5.956336358014275,5.838714869583354,6.072309403419494,-0.13520641326904298,-0.2890406537757201,0.019020539872786502,-0.12173338208668359,0.4517993079584775,nan,nan
token,raw,delta_norm,10,-5,170,0.8292682926829268,5.890054809345918,5.784316014051438,6.002652155581642,5.968683063282686,5.86554079413414,6.07277709498125,-0.07862825393676758,-0.2234394962647382,0.058934492924633965,-0.08164408446815681,0.46076124567474047,nan,nan
token,raw,delta_norm,10,-4,170,0.8292682926829268,5.731881343617159,5.631660822700052,5.831538196381401,5.828564127753762,5.7316590117005735,5.9266825564468615,-0.09668278413660386,-0.22560137342004216,0.030359105713226985,-0.10975975261702081,0.45588235294117646,nan,nan
token,raw,delta_norm,10,-3,170,0.8292682926829268,5.65077901728013,5.5556806623234465,5.751534263246199,5.605633927794064,5.524433785817203,5.694407382362029,0.045145089486066034,-0.07424152118318221,0.17290909356930648,0.05406660338202734,0.5203460207612457,nan,nan
token,raw,delta_norm,10,-2,170,0.8292682926829268,5.430533089357264,5.331894998515353,5.531789740324021,5.29564515282126,5.188450808700393,5.396092436453875,0.13488793653600356,-0.00790320378892562,0.2757570503389134,0.13794160276895948,0.548166089965398,nan,nan
token,raw,delta_norm,10,-1,170,0.8292682926829268,5.743065654530245,5.608551136956495,5.8788813058769005,5.636353052363676,5.499593772081767,5.772472817231628,0.10671260216656853,-0.06383648101021261,0.281028760285938,0.09117088439701129,0.5359169550173011,nan,nan
token,raw,delta_norm,10,0,170,0.8292682926829268,6.054307853474336,5.977565175715615,6.1268686830997465,6.117696369395537,6.055228211388869,6.175212399118087,-0.06338851592120003,-0.15703105533824246,0.032367494176415795,-0.09914662841436636,0.470795847750865,0.1959608078384323,0.7125847557761175
token,raw,delta_norm,10,1,205,1.0,5.551076647130454,5.472332536011208,5.6282689393438945,5.593637382693407,5.520534440249932,5.662834889307255,-0.042560735562952555,-0.14036353308980057,0.05078832899651874,-0.059429376672118096,0.4748602022605592,nan,nan
token,raw,delta_norm,10,2,205,1.0,5.336831218440358,5.250000588370533,5.425269983977806,5.422993036595787,5.340251199995599,5.514578069884602,-0.08616181815542825,-0.21984977553530435,0.042850164814693094,-0.09057360409760243,0.4594646044021416,nan,nan
token,raw,delta_norm,10,3,205,1.0,5.433915277806724,5.342388819485175,5.525753194471685,5.488884526927297,5.4062333987108095,5.576098327956549,-0.054969249120572716,-0.1751830517373434,0.06271790373616089,-0.06354939749324606,0.47431290898274836,nan,nan
token,raw,delta_norm,10,4,205,1.0,5.413380079734616,5.32346406672059,5.498964703606396,5.397455175911508,5.309476645632488,5.488123035198305,0.015924903823108207,-0.10469666527538764,0.13383921666843124,0.018005333654359995,0.5260916121356336,nan,nan
token,raw,delta_norm,10,5,205,1.0,5.4969084786205755,5.400578909850703,5.593117045832844,5.56961103299769,5.464103318540062,5.6707239409190855,-0.0727025543771139,-0.2052824420463748,0.049432297915946916,-0.07718757601441247,0.4765496728138013,nan,nan
token,raw,delta_norm,10,6,205,1.0,5.5588968486320685,5.46108649338164,5.656661949535695,5.642997221830415,5.543726538041743,5.742289582345544,-0.08410037319834639,-0.21863750725257688,0.04798133742518541,-0.08993959650914073,0.47043426531826293,nan,nan
token,raw,delta_norm,10,7,205,1.0,5.654990146218276,5.555779948176407,5.745699941763064,5.613032702701847,5.522271102463327,5.707380394790231,0.041957443516428876,-0.0917228710942152,0.17660042722050726,0.043509357029800175,0.5201665675193338,nan,nan
token,raw,delta_norm,10,8,205,1.0,5.6400892885719855,5.537595437096386,5.73652235839425,5.657097632710527,5.559462809620834,5.758340682634493,-0.01700834413854087,-0.1605372959811513,0.11081917611564075,-0.01712510007596308,0.5018203450327187,nan,nan
token,raw,delta_norm,10,9,205,1.0,5.750624984648169,5.654563682253768,5.8471250129909045,5.727269440162472,5.6278235409899455,5.832478094798763,0.023355544485696933,-0.11174987874379973,0.15940651823834642,0.023351431222766287,0.5147412254610351,nan,nan
token,raw,delta_norm,10,10,205,1.0,5.659042367702577,5.559833479160216,5.755487773883633,5.706907217677046,5.6012369022427535,5.8125398518981,-0.047864849974469444,-0.18517013587602754,0.08669391126167476,-0.04720552204510963,0.48766210588935155,nan,nan
token,raw,delta_norm,10,11,205,1.0,5.646387242107856,5.548617489977581,5.741080431007758,5.643711097065995,5.541454663392974,5.747541160699798,0.002676145041861185,-0.13311904488540277,0.13667759842988914,0.002702881193653755,0.5044140392623438,nan,nan
token,raw,delta_norm,10,12,205,1.0,5.712786876864549,5.620655695229042,5.81410285019293,5.66592244055213,5.564256076725518,5.770202694229964,0.04686443631241961,-0.0906338694328215,0.18324515235133285,0.04826695920506068,0.5145508625817965,nan,nan
token,raw,delta_norm,10,13,204,0.9951219512195122,5.643122142436457,5.54812099881032,5.735343318125781,5.705230877679937,5.599653787560323,5.8053673679629965,-0.06210873524347941,-0.19464648190666647,0.07593585001487353,-0.06159379407865047,0.4633554402153018,nan,nan
token,raw,delta_norm,10,14,204,0.9951219512195122,5.652914039060181,5.550029309590658,5.752946128360197,5.688075790218279,5.5904435163035116,5.790565735510751,-0.035161751158097214,-0.16821927670754638,0.10652081823232112,-0.034511418806087255,0.49262302960399845,nan,nan
token,raw,delta_norm,10,15,204,0.9951219512195122,5.6113590235803645,5.5076974878708524,5.7174627082604985,5.610785984525494,5.519919499345854,5.6971451891403575,0.0005730390548706055,-0.14039194449490192,0.1431892564483717,0.000553349491382378,0.4925990003844675,nan,nan
token,raw,delta_norm,10,16,204,0.9951219512195122,5.647451163506975,5.540256446278563,5.7549493010721955,5.675724328732958,5.576357153174924,5.777625542177873,-0.028273165225982666,-0.16134486806158926,0.1128344860439207,-0.027440785848541843,0.48873029603998464,nan,nan
token,raw,delta_norm,10,17,204,0.9951219512195122,5.590879899613998,5.486636776170309,5.687588072202953,5.645399320359323,5.54456828020367,5.742257468665347,-0.05451942074532602,-0.1939931617355814,0.08773870421390907,-0.053941302862998454,0.48680795847750863,nan,nan
token,raw,delta_norm,10,18,204,0.9951219512195122,5.724839266608743,5.618792478185074,5.832607707205941,5.7068195413140685,5.607831644778158,5.809493856336556,0.018019725294674143,-0.12647030312640994,0.1704641255677914,0.01673730989799871,0.49805363321799306,nan,nan
token,raw,delta_norm,10,19,204,0.9951219512195122,5.693923122742596,5.587888256065986,5.809306308977744,5.67991137972065,5.582905004772486,5.784418663499403,0.014011743021946327,-0.12354292472203572,0.15771383596401556,0.01309940979201038,0.5004325259515571,nan,nan
token,raw,delta_norm,10,20,204,0.9951219512195122,5.648026400921392,5.539169434005139,5.756333310580722,5.766981502374013,5.669093309021464,5.869204677904353,-0.11895510145262175,-0.2578355994879031,0.022062311219234087,-0.11701813860974587,0.44973087274125334,nan,nan
token,raw,delta_norm,10,21,204,0.9951219512195122,5.698850664437986,5.6015638546032065,5.794627295814308,5.670873253953223,5.5729697791969075,5.775756235800538,0.027977410484762752,-0.10445845489408456,0.1647005785329669,0.0282213755371335,0.5068723567858516,nan,nan
token,raw,delta_norm,10,22,204,0.9951219512195122,5.687703362866944,5.575765734063644,5.796430398436154,5.562334200915168,5.4642555351935185,5.669478446858771,0.12536916195177564,-0.011985451655060635,0.2599368882237696,0.12718688043013024,0.5451509034986544,nan,nan
token,raw,delta_norm,10,23,204,0.9951219512195122,5.752526661928962,5.641132981753817,5.856677743120521,5.669486181408751,5.567991220483593,5.767972001141193,0.08304048052021101,-0.06353036784658245,0.2335834553136545,0.078459011755376,0.5305891964628989,nan,nan
token,raw,delta_norm,10,24,204,0.9951219512195122,5.685577826172698,5.570112413664659,5.795058053878008,5.761372964756162,5.662463771128187,5.858871957192234,-0.07579513858346378,-0.20939059397753548,0.06629431174666264,-0.0724413941390618,0.4637879661668589,nan,nan
token,raw,delta_norm,10,25,204,0.9951219512195122,5.723656224269493,5.628742282706148,5.820037747130675,5.717982808748881,5.617018379767736,5.8193929141643,0.005673415520611931,-0.1290909431728662,0.14486584663391106,0.005709918531985401,0.49997597078046907,nan,nan
token,raw,delta_norm,10,26,204,0.9951219512195122,5.6659504327119565,5.556884731498418,5.783795980816962,5.6570341365010135,5.5478395940918555,5.761057970219968,0.008916296210943484,-0.1366726288608476,0.16131351356412843,0.008143604980229537,0.49553056516724336,nan,nan
token,raw,delta_norm,10,27,204,0.9951219512195122,5.638573354365779,5.540660707915531,5.736945923344762,5.639734120929942,5.53193983447318,5.744137818380898,-0.0011607665641635073,-0.13841035003755608,0.12943812433411092,-0.0011481947445085,0.5059352172241446,nan,nan
token,raw,delta_norm,10,28,204,0.9951219512195122,5.645720381362765,5.542932073801171,5.744869358399335,5.6296840765896965,5.533980790423412,5.729198749100461,0.016036304773068895,-0.12531108166657243,0.15390367291721643,0.01513502064000111,0.5052864282968089,nan,nan
token,raw,delta_norm,10,29,203,0.9902439024390244,5.696225380075389,5.591766149246047,5.796908170131627,5.740079870364936,5.636060649831894,5.8509103335770485,-0.043854490289547174,-0.20118140387417646,0.10457835285534407,-0.04058356618144297,0.4820427576500279,nan,nan
token,raw,delta_norm,10,30,203,0.9902439024390244,5.672121374477894,5.573708484501674,5.764710022898143,5.718542073160557,5.614648453003079,5.826659853059082,-0.04642069868266289,-0.17523250303832183,0.08197122213288474,-0.048698517062624,0.48579193865417747,nan,nan
token,raw,delta_norm,10,31,203,0.9902439024390244,5.705537171199404,5.597767962904399,5.812358921560748,5.656823083097712,5.555827061765887,5.760334415388812,0.048714088101692386,-0.1027106508245609,0.1951446247805514,0.04508789998851385,0.5117814069742047,nan,nan
token,raw,delta_norm,10,32,203,0.9902439024390244,5.656807399148424,5.538631548229697,5.773285487573135,5.641074201743591,5.532228450792764,5.752579217121519,0.01573319740483326,-0.13229567367455056,0.17457547284699418,0.014121102290310727,0.5014681258948288,nan,nan
token,raw,delta_norm,14,-32,144,0.7024390243902439,7.589152216911316,7.395348822656604,7.786951371944613,7.413907729917103,7.233624469074938,7.597995584044191,0.17524448699421352,-0.07051437199115754,0.42138490859005157,0.11240266760357197,0.5455246913580247,nan,nan
token,raw,delta_norm,14,-31,147,0.7170731707317073,7.647152952596444,7.475816553141795,7.831649253725194,7.450698998509621,7.302960929578664,7.601853698370408,0.19645395408682273,-0.03212018515787968,0.43676783835806804,0.13484306939234275,0.5566662038965245,nan,nan
token,raw,delta_norm,14,-30,149,0.7268292682926829,7.534278015162321,7.371350100376462,7.694385968358724,7.389280680842048,7.206633828710389,7.569742728399751,0.14499733432027317,-0.1174345094885602,0.39560645538688505,0.09074563401342962,0.5554254312868789,nan,nan
token,raw,delta_norm,14,-29,151,0.7365853658536585,7.508160685861347,7.356487272354151,7.663189101929697,7.537976751264358,7.381208053882548,7.707420172833449,-0.02981606540300988,-0.27428349998613066,0.21721279463231147,-0.019381589460457715,0.5058111486338318,nan,nan
token,raw,delta_norm,14,-28,153,0.7463414634146341,7.453910656224668,7.291048632649814,7.618437801077475,7.71249018463434,7.524385966272916,7.892705260460673,-0.25857952840967113,-0.5035213961320765,-0.014299748302285357,-0.1657306053985747,0.4401298645819984,nan,nan
token,raw,delta_norm,14,-27,156,0.7609756097560976,7.405510763327281,7.237401144397564,7.586907568841409,7.576320470907749,7.412186670074096,7.746642927405162,-0.1708097075804686,-0.408750666028414,0.07186147520939504,-0.11320151953778552,0.4606344510190664,nan,nan
token,raw,delta_norm,14,-26,157,0.7658536585365854,7.545431410431102,7.36637396075923,7.732238571355297,7.465167968895785,7.28620633866377,7.660245541782136,0.08026344153531798,-0.20327327038831772,0.3710360172447883,0.04668856956124047,0.5129619862874761,nan,nan
token,raw,delta_norm,14,-25,159,0.775609756097561,7.428590951475707,7.2498775842804575,7.6081415967371475,7.451455299209499,7.277438047621985,7.623430742857591,-0.02286434773379152,-0.2708976188545707,0.21501189530270653,-0.014828953623251588,0.48839049088248093,nan,nan
token,raw,delta_norm,14,-24,159,0.775609756097561,7.487498751226461,7.32340218960864,7.653666302992862,7.459425401387724,7.30092487537636,7.622826998713632,0.02807334983873667,-0.21863655354241904,0.26899942542022115,0.017878880068799924,0.515169494877576,nan,nan
token,raw,delta_norm,14,-23,161,0.7853658536585366,7.606892991510237,7.431652681353669,7.768896895758114,7.4421624337664305,7.290652721564963,7.605156013536157,0.16473055774380702,-0.0660188283239092,0.39756294029840017,0.1130354565142401,0.5414528760464489,nan,nan
token,raw,delta_norm,14,-22,162,0.7902439024390244,7.438403412147805,7.273286961258194,7.610446298343164,7.370063166559478,7.206749343945656,7.528838507923079,0.06834024558832616,-0.13835084865122665,0.2883551649841261,0.04824758495689216,0.5234720317024844,nan,nan
token,raw,delta_norm,14,-21,163,0.7951219512195122,7.37455260680497,7.214736444160251,7.558380631508272,7.40843413066279,7.263409311420347,7.556940477611097,-0.03388152385781879,-0.2584489447938884,0.18637198831406077,-0.023173772882110935,0.48816289660882983,nan,nan
token,raw,delta_norm,14,-20,165,0.8048780487804879,7.523191564733332,7.357737280311007,7.683032807725849,7.420495015924627,7.268032433553175,7.569286516146227,0.10269654880870473,-0.1261221954316804,0.3252003439989955,0.06917754996077205,0.5304683195592287,nan,nan
token,raw,delta_norm,14,-19,165,0.8048780487804879,7.671350961742979,7.51104848652175,7.828730718872763,7.5428664062962385,7.3741163959647675,7.702130629077102,0.12848455544674034,-0.09151398608178804,0.35741453243024407,0.08983005081804758,0.550119375573921,nan,nan
token,raw,delta_norm,14,-18,166,0.8097560975609757,7.627049710377153,7.446604055668934,7.803425357212503,7.558268768241606,7.356896000023347,7.745566783683846,0.06878094213554659,-0.16956468353788537,0.310386882919863,0.04373842004481942,0.5185440557410365,nan,nan
token,raw,delta_norm,14,-17,167,0.8146341463414634,7.587421451500076,7.421754908347559,7.763779234315106,7.69235029905856,7.511474121473507,7.879734114758269,-0.10492884755848411,-0.364169510752855,0.1573124533641833,-0.06083734699360141,0.47893434687511205,nan,nan
token,raw,delta_norm,14,-16,168,0.8195121951219512,7.404238408520108,7.240442096406506,7.563477657451516,7.637150985854013,7.480201514420055,7.798026779790719,-0.23291257733390444,-0.46993631550243925,-0.003139062154861191,-0.15070235395577491,0.4517077664399093,nan,nan
token,raw,delta_norm,14,-15,169,0.824390243902439,7.514441992404193,7.341873716461588,7.681805217054468,7.6600903787556485,7.483688069306886,7.828153151450072,-0.1456483863514556,-0.3805616780145634,0.09388527355250499,-0.09183538552593859,0.4667553657084836,nan,nan
token,raw,delta_norm,14,-14,169,0.824390243902439,7.607582490119708,7.439891260897619,7.76966063538952,7.5949007858186075,7.428256800329897,7.750783980527573,0.012681704301100511,-0.21773183268202834,0.24162008183947672,0.008187150354474248,0.5090157907636287,nan,nan
token,raw,delta_norm,14,-13,169,0.824390243902439,7.601920489023423,7.4178344658845985,7.7686279876697695,7.629596365979437,7.4709366049286885,7.795517597960297,-0.02767587695601424,-0.24572002309313892,0.2050756402269623,-0.017525959589443838,0.48839326354119256,nan,nan
token,raw,delta_norm,14,-12,169,0.824390243902439,7.751228609028653,7.577930708538146,7.928594350109439,7.543893678653875,7.387832751711445,7.703012541553678,0.20733493037477752,-0.026119156702030338,0.44246675573157135,0.13116738630088506,0.5556878260565107,nan,nan
token,raw,delta_norm,14,-11,169,0.824390243902439,7.556358910171238,7.383246415536079,7.736507371826285,7.441898853821162,7.288579425374432,7.5917770468977075,0.11446005635007599,-0.11422652034364508,0.35779509191682296,0.07490527065927019,0.5275025384265257,nan,nan
token,raw,delta_norm,14,-10,169,0.824390243902439,7.719289709125045,7.555945320736022,7.884069978979212,7.474332358004779,7.313841008434634,7.626883432921574,0.24495735112026598,0.011862883412626372,0.4742972048076651,0.16015758988552065,0.565106263786282,nan,nan
token,raw,delta_norm,14,-9,169,0.824390243902439,7.673696808561066,7.5072815639027475,7.8417198481644395,7.716589422620965,7.5477357047549365,7.887487885796812,-0.042892614059899685,-0.29251719466327913,0.20018072311694804,-0.026220210009934904,0.4887784041175029,nan,nan
token,raw,delta_norm,14,-8,170,0.8292682926829268,7.869511910045849,7.689450325825636,8.049114627417396,7.834395198261037,7.67104501135209,8.000250401707257,0.03511671178481158,-0.19458586237009834,0.2696677249319413,0.023131197228574176,0.5083391003460208,nan,nan
token,raw,delta_norm,14,-7,170,0.8292682926829268,7.918073356852812,7.737953170818441,8.08404455128838,7.771490136314841,7.589085542805055,7.9510014062769265,0.14658322053797104,-0.11848910478984609,0.37140129776561914,0.09022661845667389,0.5398961937716263,nan,nan
token,raw,delta_norm,14,-6,170,0.8292682926829268,7.83232252738055,7.6733116794333736,7.995255845644894,7.94776554107666,7.801851169992896,8.10432124558617,-0.11544301369610954,-0.33324585802414836,0.1026098861413842,-0.08092941952278643,0.4733217993079585,nan,nan
token,raw,delta_norm,14,-5,170,0.8292682926829268,7.667269953559427,7.49809478114633,7.82190905122196,7.8957929723403035,7.73617593183237,8.05015701062539,-0.2285230187808766,-0.4581478538232691,-0.008698423399644814,-0.15302856149719254,0.44356401384083044,nan,nan
token,raw,delta_norm,14,-4,170,0.8292682926829268,7.520947021596572,7.38345720094793,7.662910517594393,7.653860271678251,7.49239008398617,7.806049437593011,-0.1329132500816794,-0.33565158991252675,0.08024522388682644,-0.09215566803263874,0.4656401384083045,nan,nan
token,raw,delta_norm,14,-3,170,0.8292682926829268,7.752495538487154,7.611376286955441,7.905277291536331,7.563722245833453,7.416442481700112,7.707070267971824,0.18877329265370088,-0.01867558584493749,0.38847456321996804,0.13385763893589506,0.5576470588235294,nan,nan
token,raw,delta_norm,14,-2,170,0.8292682926829268,7.676931235369514,7.5155385711613825,7.834333228854572,7.456074442582972,7.297808244508856,7.612181386246401,0.2208567927865421,-0.017451794147491453,0.4546824852859272,0.13993631663988107,0.556159169550173,nan,nan
token,raw,delta_norm,14,-1,170,0.8292682926829268,7.838206535227158,7.662347540574915,8.013647058220469,7.771578898149378,7.607035331585828,7.939372738599777,0.06662763707778033,-0.1631305048746221,0.29245558675597677,0.04283089041034593,0.5260207612456748,nan,nan
token,raw,delta_norm,14,0,170,0.8292682926829268,7.715621196522433,7.610800278888029,7.818124315177693,7.751613911460428,7.665346245415071,7.843648840609719,-0.03599271493799546,-0.16641265504500444,0.09816383214557871,-0.03954535483358694,0.4834256055363322,0.6136772645470906,0.9173720811393277
token,raw,delta_norm,14,1,205,1.0,7.235182438827143,7.1290827852342185,7.330974482268822,7.273541664495701,7.171909166661704,7.376895094441204,-0.03835922566855826,-0.17690190675781994,0.08616156310569927,-0.03941011557532815,0.48930398572278405,nan,nan
token,raw,delta_norm,14,2,205,1.0,6.828838325128323,6.700066417775503,6.967909176989299,6.847396685437459,6.725021522219588,6.962224724816113,-0.018558360309135623,-0.20204797331879779,0.16193391485912023,-0.013755716796217536,0.4922070196311719,nan,nan
token,raw,delta_norm,14,3,205,1.0,6.998765124344244,6.866856277628643,7.132382319031692,7.017859859001346,6.898979599650313,7.142560251224332,-0.019094734657101514,-0.19093682329829145,0.15805815469927903,-0.014980359399335477,0.4887566924449732,nan,nan
token,raw,delta_norm,14,4,205,1.0,7.037509180859821,6.90849482809625,7.175920731149068,7.019649801021669,6.896260516701675,7.151978165812609,0.01785937983815263,-0.16001371441817866,0.20245860559184378,0.013197326088817372,0.5221415823914337,nan,nan
token,raw,delta_norm,14,5,205,1.0,7.231325372835485,7.103608542477212,7.35964070093341,7.318106472201464,7.186782274013613,7.454871483895837,-0.0867810993659787,-0.2749767570960812,0.0936990257588827,-0.06714834380498812,0.4769066032123736,nan,nan
token,raw,delta_norm,14,6,205,1.0,7.30687299821435,7.1538889969849,7.458957194758624,7.489227374007062,7.344364148465599,7.630575815177545,-0.1823543757927127,-0.3710554020579268,0.016486610377707066,-0.129910605557132,0.44430696014277216,nan,nan
token,raw,delta_norm,14,7,205,1.0,7.343163646139749,7.203749871195816,7.474339923451587,7.456800239842113,7.326104943635987,7.584256539868146,-0.1136365937023628,-0.29697553483451283,0.085687447117596,-0.0825387708736234,0.47338488994646044,nan,nan
token,raw,delta_norm,14,8,205,1.0,7.364812169423917,7.228718684766351,7.492891511917114,7.374260069684285,7.243380747771845,7.507580891876686,-0.009447900260367044,-0.19906760012231223,0.17643637447822383,-0.006829423142241021,0.5033194527067222,nan,nan
token,raw,delta_norm,14,9,205,1.0,7.446317677381562,7.308547111313517,7.581554687779124,7.3522686493106,7.198476341468532,7.5078548144131165,0.09404902807096156,-0.11186670861593107,0.2982966662034756,0.06184706436952809,0.5304699583581202,nan,nan
token,raw,delta_norm,14,10,205,1.0,7.357343068936976,7.2194521959816536,7.491198585324171,7.383507828596161,7.229922002931921,7.533255991993881,-0.026164759659185643,-0.22024885817271908,0.17215623756734325,-0.017776012980402066,0.498488994646044,nan,nan
